,otg_id,electrical_capacity,geom
23302,23891,0,0101000020E61000004241FAC430B4254027CA1771FCC04840
23303,24509,35.21,0101000020E6100000A86889882E0C2640B63C5A7F3FC64840
23304,24453,17.24,0101000020E610000040575ACD82D025401AD42BA3C0C34840
23305,24453,172.11,0101000020E6100000675EB6CC36C925402B213D1AC8C84840
23306,24509,0,0101000020E610000019292AE416FF2540B9C7F77312C94840
23307,24453,5.91,0101000020E6100000335ADFBC7CA425405642FE1FC1C94840
23308,24194,0,0101000020E61000000F9F2A3100B425403DC89D4DC3D14840
23309,26078,0,0101000020E610000062BFAAEEF8B325401AACB1B070EE4840
23310,26398,5.98,0101000020E6100000FB251AD630DF25406B5670F246EA4840
23311,25745,0.58,0101000020E6100000C8824DD28D2B2640FB2A45C3D0684840
23312,25745,0,0101000020E6100000C8824DD28D2B2640FB2A45C3D0684840
23313,25745,0.61,0101000020E6100000C8824DD28D2B2640FB2A45C3D0684840
23314,25745,0,0101000020E6100000C8824DD28D2B2640FB2A45C3D0684840
23315,25745,0.61,0101000020E6100000C8824DD28D2B2640FB2A45C3D0684840
23316,23977,618.11,0101000020E6100000E08DCF456E4B2640E546902077724840
23317,24433,5.67,0101000020E61000007FCDF33F56A42640C5D274AAD3684840
23318,24433,16.18,0101000020E61000007FCDF33F56A42640C5D274AAD3684840
23319,23976,0,0101000020E6100000687E0A8909082640E4BC7482AE974840
23320,25084,16.55,0101000020E61000003A29AD516D5F264015F9355418984840
23321,23960,174.12,0101000020E6100000A8746758903F2640ABBC086B05AC4840
23322,27458,175.04,0101000020E610000099F19F55ED2726401EECE66591AF4840
23323,25193,16.32,0101000020E61000000580AB3002492640EF2199B9989B4840
23324,24183,5.74,0101000020E6100000F369AB6499CC2640CDA3978F5AA04840
23325,25084,6.12,0101000020E6100000BE2A0ED9479A26400D1BEB04A4A14840
23326,25082,0,0101000020E61000002BD73B3C511F264029000C2BC4D34840
23327,24845,37.79,0101000020E61000005A08843DB8AF2640F5A309152AC34840
23328,28400,6.01,0101000020E610000004B042115B772640BBD5E2E597CF4840
23329,28400,5.95,0101000020E610000004B042115B772640BBD5E2E597CF4840
23330,28400,6.02,0101000020E610000004B042115B772640BBD5E2E597CF4840
23331,24252,5.98,0101000020E6100000483010B9DC592640C3DEEEECA5E04840
23332,24252,0,0101000020E6100000DB6BB8F2486626408A526B4941E64840
23333,25642,0,0101000020E6100000F6359C83A1EB25401BBC7FA9E3124B40
23334,25641,0,0101000020E6100000688FD07B79E1254034B6A2916D244B40
23335,24964,5.91,0101000020E61000006790F9F3FE5F26402699122418CD4740
23336,26356,16.16,0101000020E6100000D1047ED721BB26404F67DDF884D34740
23337,28391,0,0101000020E61000006F78495FE10E2640FB7D1D3962E24740
23338,24995,0,0101000020E610000033601DE6D8702640EFD266F35DDE4740
23339,24995,5.82,0101000020E610000033601DE6D8702640EFD266F35DDE4740
23340,24995,0,0101000020E61000009DF75775F1682640347C1A3728DF4740
23341,24230,0,0101000020E6100000E87F8DAC0A6D2640C5582919A2F84740
23342,24774,17.32,0101000020E6100000190D0269E48F2640EBE0D16B8EEE4740
23343,26066,5.61,0101000020E610000002AF6CC7BAA72540202C1C81DA024840
23344,24230,0,0101000020E6100000605FBA79257026406B0074446CFC4740
23345,24307,17.50,0101000020E6100000211FD48C7B1126403C7E7FF4EC0E4840
23346,28167,623.54,0101000020E6100000AFC9E1838EE6264066C9C680DB0D4840
23347,27993,0.63,0101000020E6100000DD24ADA7222E2640578D4A2C6B194840
23348,27993,0,0101000020E6100000AD792F863C3B26406672188A7B174840
23349,27993,0.62,0101000020E6100000DD24ADA7222E2640578D4A2C6B194840
23350,27196,5.89,0101000020E6100000811D8ACC3B862640968290D352254840
23351,27993,0,0101000020E6100000DD24ADA7222E2640578D4A2C6B194840
23352,27993,0.61,0101000020E6100000DD24ADA7222E2640578D4A2C6B194840
23353,27993,0,0101000020E6100000DD24ADA7222E2640578D4A2C6B194840
23354,23822,0,0101000020E61000003079006ED0E926408A3C5C38D4154840
23355,24713,393.30,0101000020E6100000BE24B6BAD9DE2640F318E5E3A2204840
23356,24713,37.09,0101000020E61000004F0B3073A2EF2640612F234957254840
23357,25357,664.93,0101000020E6100000BBE9610B1CE6264010755E54E0134840
23358,25096,668.81,0101000020E61000003FA6C3771C48274077E397CB5A0C4840
23359,25601,0,0101000020E6100000BF6915FFEA45274002A9CEEE732C4840
23360,24450,0,0101000020E6100000C65372003605274056A3FAA7883B4840
23361,25918,0,0101000020E610000062CF5DDD9783264069E62D1051314840
23362,27196,0,0101000020E6100000E2B6FC2B928E26400FB87693422D4840
23363,27196,0,0101000020E61000002FB28BB7E78A2640DB3E5F78C42A4840
23364,23656,0,0101000020E6100000D8CAB00F90E326407F4799FA5C2A4840
23365,26085,0,0101000020E6100000312489898125274022A7A392A3504840
23366,25528,0,0101000020E6100000D74DBB4CF08F2740EDF7C06B20524840
23367,26085,5.75,0101000020E61000001F04FC799DC5264092F50C70AC4B4840
23368,26085,16.85,0101000020E6100000ECD96D1748F32640EAAEFBDC83584840
23369,26085,6.09,0101000020E61000001F04FC799DC5264092F50C70AC4B4840
23370,24527,0,0101000020E6100000EE3560FF6D012740D1BAF8E349024940
23371,24527,0.62,0101000020E6100000EE3560FF6D012740D1BAF8E349024940
23372,24418,0.58,0101000020E6100000BD2BF59852E526409A1E0A0C71F14840
23373,24418,0,0101000020E6100000BD2BF59852E526409A1E0A0C71F14840
23374,24527,0,0101000020E6100000EE3560FF6D012740D1BAF8E349024940
23375,26287,0,0101000020E6100000A21F06837A932640FDA1F62AE01A4940
23376,26108,0,0101000020E61000007D46B846F32026404FC040C2BD1C4940
23377,24527,0,0101000020E6100000EE3560FF6D012740D1BAF8E349024940
23378,27422,16.14,0101000020E6100000619DD9BEDE7C2640CC59A5B0CD104940
23379,26127,6.06,0101000020E6100000BE22379CC5C6264075E6D27DD41F4940
23380,25746,0,0101000020E6100000B9921C88D6D22640EBA9F6441E364940
23381,26126,0,0101000020E6100000C73877A0323B2640A4E1E4E1412A4940
23382,25746,0,0101000020E6100000B9921C88D6D22640EBA9F6441E364940
23383,26965,0,0101000020E6100000B78434B5E853264098774AA6112E4940
23384,25746,0,0101000020E6100000B9921C88D6D22640EBA9F6441E364940
23385,25746,0,0101000020E6100000A4067F5E43C42640CA29BB44BD324940
23386,26127,6.03,0101000020E61000006081737D85102740810C3B9096274940
23387,26127,6.13,0101000020E61000006AEC37753BDA264068568C57E6274940
23388,23760,37.03,0101000020E6100000FA73BED96A252640B3E09BDF06554940
23389,27461,37.10,0101000020E61000006168AC7F776026407B8F6694B16F4940
23390,26417,163.26,0101000020E610000021844533E2A52640713C7DDDEA5B4940
23391,27022,0,0101000020E6100000D9AF2777CF422640AE344CBF4B864940
23392,26742,0,0101000020E610000050E1A8F761BA2640B9494215FD834940
23393,26742,36.54,0101000020E61000005DED122F897C264023EB1CA815884940
23394,26742,0,0101000020E610000050E1A8F761BA2640B9494215FD834940
23395,26871,36.35,0101000020E610000056E9F24B4CD826404BB31A27CE974940
23396,26742,0,0101000020E6100000234D6BB41F7E26406E6221EE7C824940
23397,27055,0,0101000020E6100000F0B7BAD3769526403F4F900A50AF4940
23398,27480,6.11,0101000020E61000005C4A8C6612362640CC88AD1B38AD4940
23399,27482,36.18,0101000020E61000005743A407B4C72640265B149CB4B34940
23400,28116,0,0101000020E6100000F7F2AD888AFA264086F9B28038CA4940
23401,27482,0,0101000020E61000005743A407B4C72640265B149CB4B34940
23402,27051,0,0101000020E610000074C6677D3D9C2640DA7DD5C38EBC4940
23403,26615,0.59,0101000020E61000002951394199FE26404DD70F30FACF4940
23404,26330,6.14,0101000020E6100000EE0251FB17A726402B662A3E37E44940
23405,26330,0,0101000020E61000002AF38203FAAD2640C53A2EA140E64940
23406,27782,37.36,0101000020E610000096547602A59A26401645AFD3F8FE4940
23407,26792,16.17,0101000020E61000004849CF47D8132740183095A92AED4940
23408,26619,0,0101000020E61000005F98F39148F8254010FF54395D384A40
23409,27827,0,0101000020E6100000F706C84B9AC42640AF9F5ED7FB534A40
23410,24410,0,0101000020E6100000319394E5BFB82640BAC1C750E3C84A40
23411,27674,660.14,0101000020E6100000AE79AA6D30FA26406767230F18ED4740
23412,27674,16.68,0101000020E610000072BEF7CAFCF426406A0AE0366BE84740
23413,25205,16.78,0101000020E610000094EEA5B15D4A27409FA1E61730E74740
23414,25215,0,0101000020E61000007DA4DB079D3827407F8A39B67DE14740
23415,25215,0,0101000020E61000000AD54EE7F2222740CD6D7EDBF3DF4740
23416,25095,0,0101000020E6100000A87247B35DCF26405915910F78ED4740
23417,25095,5.68,0101000020E6100000A87247B35DCF26405915910F78ED4740
23418,25350,642.55,0101000020E6100000045090F5FC1E2740799494D0D1174840
23419,25358,0,0101000020E6100000402F02BF3DA6264084E8BE6D630F4840
23420,24713,0,0101000020E6100000E7E64278C9FA26402DAAE426D8264840
23421,25351,0,0101000020E6100000DBA4BAA5863527402FCDB2F04D1A4840
23422,23656,0,0101000020E61000001F266AD5DCFC264091EE14DA682C4840
23423,26404,0,0101000020E6100000FBA82BC46D8A27400F9380ACF9664840
23424,24447,0,0101000020E61000005AFB827DF43227400254F4E955374840
23425,23656,0,0101000020E61000001F266AD5DCFC264091EE14DA682C4840
23426,27719,5.91,0101000020E6100000B516E20C8C512740503A0490E6314840
23427,25601,5.88,0101000020E6100000BB4D32FBAE2A2740A07F71D2552E4840
23428,24447,0,0101000020E6100000394E9F1F4E362740F2EA8C84CA334840
23429,23656,16.39,0101000020E610000085CC5B7FADE626401EF72E0F602B4840
23430,27719,0,0101000020E61000006AAABB1EB74E27403D9DEA19D13A4840
23431,24447,17.05,0101000020E61000005AFB827DF43227400254F4E955374840
23432,24412,0,0101000020E61000008F877791F5E926405397521CF1764840
23433,24032,0,0101000020E61000008FE55F0CA6562740FBC5ED46879D4840
23434,24183,16.71,0101000020E61000002EC67BD086DE2640FF943A58BAA14840
23435,24183,169.20,0101000020E6100000DFC1A98C6DEE264032CE10A578A34840
23436,24032,0,0101000020E61000002CD2F21DDB812740E8081640CD934840
23437,24032,0,0101000020E6100000097407D60E402740F654F1EEFD944840
23438,24183,0,0101000020E610000090FDF757BFDE2640B1D787E6E4AA4840
23439,24183,5.64,0101000020E6100000DFC1A98C6DEE264032CE10A578A34840
23440,24231,634.92,0101000020E61000001460513483F32640D4E2388744CC4840
23441,24414,0,0101000020E6100000BCF308AA184427403DA8B5EA4AD84840
23442,24418,0,0101000020E61000002EDB0C1A253227402E6B278C43F64840
23443,24418,0.58,0101000020E6100000BD2BF59852E526409A1E0A0C71F14840
23444,27904,0,0101000020E61000002FE2123A77602740BD735CC3E3FB4840
23445,24418,0.60,0101000020E6100000BD2BF59852E526409A1E0A0C71F14840
23446,27904,0,0101000020E61000002FE2123A77602740BD735CC3E3FB4840
23447,24418,0,0101000020E6100000BD2BF59852E526409A1E0A0C71F14840
23448,26216,0.62,0101000020E6100000872A7C8442512740A2E0CBBA290C4940
23449,25943,6.17,0101000020E6100000047A1127C07527402CB56650F20B4940
23450,25943,5.79,0101000020E610000055E7A2A4C3A227404ACD044F4B114940
23451,24852,0.62,0101000020E6100000B9FFE9B07A2A27402BF1C141E90B4940
23452,24852,0.61,0101000020E6100000B9FFE9B07A2A27402BF1C141E90B4940
23453,26399,5.93,0101000020E6100000F6157C9E163427401D9621C9750D4940
23454,26216,0.58,0101000020E6100000872A7C8442512740A2E0CBBA290C4940
23455,24852,0.63,0101000020E6100000B9FFE9B07A2A27402BF1C141E90B4940
23456,26216,0,0101000020E6100000872A7C8442512740A2E0CBBA290C4940
23457,24527,0,0101000020E6100000EE3560FF6D012740D1BAF8E349024940
23458,26399,6.00,0101000020E6100000DDB7C2C38B432740395B1170F2154940
23459,26399,5.68,0101000020E6100000DDB7C2C38B432740395B1170F2154940
23460,26399,0,0101000020E6100000DDB7C2C38B432740395B1170F2154940
23461,28378,35.94,0101000020E610000034DDBCCA59E9274029258207613D4940
23462,25456,0,0101000020E610000079447DF419422740C59120A0D2244940
23463,25456,0,0101000020E61000008B3B49124A6727408BA9A472782A4940
23464,27254,37.09,0101000020E61000005ABBAAF062E326407F32D0F350544940
23465,26445,36.72,0101000020E61000003B6BA0D12D242740228C5430E1544940
23466,26447,16.26,0101000020E6100000B0E195C8FB9F274055846BBFB4494940
23467,28210,0,0101000020E61000004D4F5F87335227408E77CDE6C7764940
23468,26596,0,0101000020E61000002B514B4344B627402320281BF4734940
23469,28210,35.87,0101000020E61000007A7231C010082740AC30FDBED87A4940
23470,28210,0,0101000020E61000004D4F5F87335227408E77CDE6C7764940
23471,28210,6.03,0101000020E61000008C226FD74376274056FBD8BAF86D4940
23472,28210,0,0101000020E61000008C226FD74376274056FBD8BAF86D4940
23473,27143,16.02,0101000020E61000009ADFE44659692740218B269143874940
23474,27111,5.98,0101000020E61000000CAD9FCD969C27403E0288CB02A64940
23475,26771,0,0101000020E6100000E2E5860E128A27401E9CA176BF9B4940
23476,27111,0,0101000020E61000000CAD9FCD969C27403E0288CB02A64940
23477,27916,16.39,0101000020E610000095A57BF15A8E27403CA3F3EED5BD4940
23478,27916,16.12,0101000020E610000017DFD46329BF274075E986CCDABB4940
23479,26792,0,0101000020E61000004941436F91142740F11BF81800F04940
23480,26792,16.51,0101000020E61000004941436F91142740F11BF81800F04940
23481,24723,16.27,0101000020E6100000126D4E43FB2A274014D5722658054A40
23482,26894,0,0101000020E61000002B65E6683B03274004C4EC996B0D4A40
23483,24724,163.89,0101000020E61000009DFE1339BC23274021E04F2F410C4A40
23484,24722,16.56,0101000020E61000009EA1CFF4A10D2740D417BCCC26054A40
23485,24885,361.08,0101000020E6100000494A33EA933E274029024993CD144A40
23486,24946,0,0101000020E6100000C73D4FD97FD32740A99E4FA8711F4A40
23487,24946,0,0101000020E61000000420367E4BB42740239EDFACF2224A40
23488,27776,0,0101000020E610000059B1FD49233A274051E61FA408344A40
23489,26961,0,0101000020E6100000D96AA8B666272740E4F07060CCB04A40
23490,25820,0,0101000020E6100000FF14A3C8714C2740E9F96350E4C94A40
23491,25720,37.12,0101000020E610000053F86ABC835F2740BFA60DE802EF4A40
23492,27021,0,0101000020E61000006280F6BD8BF7274024B52B2424E64740
23493,27021,178.18,0101000020E61000000072B5AE3A052840FE36F1463DEF4740
23494,24121,0,0101000020E6100000E616AFA8038E274028ECDFB860F74740
23495,25205,35.99,0101000020E6100000E3CF139F7B5E2740A7BF574B63E54740
23496,25205,0,0101000020E61000005A71CC6E425827402B4F7EC3A8E24740
23497,25205,0,0101000020E6100000EE0B6E88385E274099EE14150DE04740
23498,25361,0,0101000020E610000063771589AAD32740552C6C21DEF94740
23499,25207,0,0101000020E6100000DD98C62C107F2740690D589F2DD14740
23500,27021,17.01,0101000020E61000006280F6BD8BF7274024B52B2424E64740
23501,24121,0,0101000020E61000003123ECEC604C27400C1F765F25F64740
23502,25361,0,0101000020E610000063771589AAD32740552C6C21DEF94740
23503,25525,0,0101000020E61000001FE3415625152740D5177786D3624840
23504,26404,0,0101000020E61000003FC8E8F800752740BCFB064596624840
23505,26404,36.90,0101000020E6100000FBA82BC46D8A27400F9380ACF9664840
23506,25922,0,0101000020E6100000CF69463844E42740C39EF5CABD6F4840
23507,25279,0,0101000020E610000085CB0926622128404ACD5363657F4840
23508,27646,0,0101000020E6100000A800146D8CDD27406CCBB2C30D8E4840
23509,25923,0,0101000020E6100000C72A618738B1274041F3C8983B854840
23510,26274,0,0101000020E6100000949EA3EDA5D62740405EA5EB4C854840
23511,26274,0,0101000020E610000068EE7969531C2840D22FDBD35F894840
23512,25923,6.10,0101000020E6100000DE58F9C6EB652740158302F2E47A4840
23513,25283,5.69,0101000020E610000010380A49B4E127408F2B390C07C64840
23514,24358,0,0101000020E61000009B429F18E36227402F28CEA803CA4840
23515,24305,0,0101000020E6100000434D7EB58CC527404E1E73912AB54840
23516,24358,0.58,0101000020E61000009B429F18E36227402F28CEA803CA4840
23517,24358,0,0101000020E61000009B429F18E36227402F28CEA803CA4840
23518,25418,0,0101000020E6100000C466D54757E32740682A7C59F3E14840
23519,26063,0,0101000020E6100000838AD814B1C827407EBCE35738EF4840
23520,25944,0,0101000020E6100000E874513DB6C62740904BB3F5000D4940
23521,26485,0.60,0101000020E6100000A5D9872FB9E52740CA17D378DA2D4940
23522,26928,0,0101000020E610000005D3E25FD040284000BB95C6073E4940
23523,26485,0,0101000020E6100000381673FEDDD327403D8D798D142B4940
23524,24121,6.15,0101000020E61000003123ECEC604C27400C1F765F25F64740
23525,25540,0,0101000020E6100000F5745FDA5A4D2840E931A7418EF34740
23526,25540,6.05,0101000020E6100000F5745FDA5A4D2840E931A7418EF34740
23527,25909,0,0101000020E6100000FF84C48D327C2840B764E125E2194840
23528,27617,0,0101000020E6100000478B7408A6FA2740BC9AB4330D164840
23529,27617,0.62,0101000020E6100000478B7408A6FA2740BC9AB4330D164840
23530,24765,6.02,0101000020E6100000EC5D78C7DCC22740262072ABB61B4840
23531,27617,0,0101000020E6100000478B7408A6FA2740BC9AB4330D164840
23532,24765,17.68,0101000020E6100000246A835ABCAC27405D4FAC0E56234840
23533,28353,0,0101000020E61000001E314C3BAC4B2740C7DA284AE7114840
23534,24765,6.13,0101000020E6100000AC8896939FDF2740F7BB19BB181F4840
23535,25096,0,0101000020E610000061E02A76DE5327403F567BC8960A4840
23536,25335,0,0101000020E6100000222090EA12332840782974684A404840
23537,24461,16.91,0101000020E61000005102323E84682740CF2F9B24C42E4840
23538,25920,16.25,0101000020E6100000967EF50C418527401B3436F2B1404840
23539,25920,0,0101000020E6100000779D1CF1D46B27400FE6E5B2783D4840
23540,25335,0,0101000020E61000002B094DA8D51E284075C2AED7A53F4840
23541,25335,5.94,0101000020E61000005826B59545E527402EE9F8A31A474840
23542,28154,174.77,0101000020E61000003417E2370648284034A80FB5BDA04940
23543,26869,0,0101000020E61000001836E73586E027407832F4D6A9A74940
23544,27111,0,0101000020E6100000CF9F420DD3A927401FF527907FA64940
23545,28154,0,0101000020E61000003417E2370648284034A80FB5BDA04940
23546,27064,0,0101000020E6100000FF74C8DD4F152840BF9615A97BB74940
23547,27064,34.61,0101000020E61000007EFF155BDD1928407662F2F925B94940
23548,23819,16.66,0101000020E6100000993F02E5ED43284081CA0126F2BC4940
23549,26441,16.52,0101000020E6100000F46DC9A1BF5E28401A1475E949EB4940
23550,26441,35.15,0101000020E6100000D034EFE9836128400A5972CF27E64940
23551,27870,36.75,0101000020E61000006869B0E5399D2740E7361E8CB0374A40
23552,26432,365.18,0101000020E61000001A0C3B894E382840C0EE93F2726C4A40
23553,23969,5.61,0101000020E6100000F919756A3AA2274070D12C9F806B4840
23554,26174,0,0101000020E6100000FE4C19D924352840CA06BE1288CD4A40
23555,27531,0,0101000020E6100000E44E581FEA5D284067029B0871E44A40
23556,24941,6.04,0101000020E6100000F27AC22115882840249C010CE0D34A40
23557,24924,674.17,0101000020E6100000FB465B875C5528402861CD9892E64A40
23558,27760,6.18,0101000020E61000000A1FF61956EC27400E6013CA8CFD4A40
23559,25259,0,0101000020E6100000F128F86ED0B22840C7F9F58562F64A40
23560,27406,0,0101000020E6100000DD4EA89CCC49284083910BDBAF0E4B40
23561,24555,36.11,0101000020E6100000D0BC53DC01A828402508DA00790A4B40
23562,24555,0,0101000020E61000008066F52DA57128400FF05298C3084B40
23563,24555,16.45,0101000020E61000008066F52DA57128400FF05298C3084B40
23564,24993,0.58,0101000020E610000085E3CF0240162840CDBA47A9FDF34740
23565,25415,6.18,0101000020E6100000DA42D6DA1E402840B4123B74AADC4740
23566,25902,0,0101000020E6100000AA106007125B28406128DEB382034840
23567,25904,0.60,0101000020E6100000753FE61D651C28401B04EAC8FCFF4740
23568,26062,16.24,0101000020E6100000B300BF65366D28403247A2308DF54740
23569,25540,0,0101000020E6100000A38657EB5FEA2740EF63B606F3FC4740
23570,26273,6.19,0101000020E61000004D52D67B95D02740B615E55BCE004840
23571,25832,6.10,0101000020E6100000B3ED036B79902840D2222AF06CE64740
23572,25910,5.72,0101000020E6100000E9886B234D1E28403643E99A0B1B4840
23573,25904,0.63,0101000020E6100000F41A5C3F5469284065415965FEFF4740
23574,25904,0.61,0101000020E6100000753FE61D651C28401B04EAC8FCFF4740
23575,25832,0,0101000020E6100000B231727D7EC228405A7118734FE84740
23576,25911,0,0101000020E61000006DCC085590512840ABCA0BBBC30F4840
23577,25910,0.61,0101000020E610000006E41124BE4A2840936134EBD80E4840
23578,25910,0,0101000020E610000006E41124BE4A2840936134EBD80E4840
23579,25909,0,0101000020E6100000AC3EB77B029828403F50E124322A4840
23580,25909,0.63,0101000020E6100000AC08B7CFCF1728407B584E891D214840
23581,25910,0,0101000020E6100000B196406E87E52740D0C33AFF81154840
23582,25909,16.33,0101000020E6100000F6919E7C0F832840835F477BCE224840
23583,25909,0,0101000020E6100000CAB6EE8663962840BA960B2DD8264840
23584,25910,0,0101000020E6100000E9886B234D1E28403643E99A0B1B4840
23585,25909,0.62,0101000020E6100000AC3EB77B029828403F50E124322A4840
23586,25907,0,0101000020E6100000A844553961BA28406C244F75D21E4840
23587,25911,5.78,0101000020E61000006DCC085590512840ABCA0BBBC30F4840
23588,25909,0,0101000020E6100000AC3EB77B029828403F50E124322A4840
23589,23934,0,0101000020E61000005581BC5E3C262840D857AF62602C4840
23590,24890,5.92,0101000020E61000009A8DB88A3BF22740DEC27358CE364840
23591,25909,17.18,0101000020E61000005DE36375445C2840C5C136588A2B4840
23592,24890,0,0101000020E6100000F966F3502FDB274042C25EA67C314840
23593,25909,0,0101000020E6100000AC08B7CFCF1728407B584E891D214840
23594,26017,0.59,0101000020E6100000C8CFFD7ECFB2284070969602F4394840
23595,23934,0,0101000020E610000062A6D59BEBCE2740089C9BC497264840
23596,25335,0.60,0101000020E61000006A2F14745D4D2840C6C6BA7C16414840
23597,25335,0.60,0101000020E6100000222090EA12332840782974684A404840
23598,25909,177.97,0101000020E6100000DB143324044F2840E09DA6CDF3224840
23599,25335,0,0101000020E6100000222090EA12332840782974684A404840
23600,25908,0.61,0101000020E61000002EA81EC905C728405ACA6592E8264840
23601,24866,5.79,0101000020E61000008FA031511C202840973B2C1B264B4840
23602,25470,16.70,0101000020E61000008CFDD1C2797B28402FF236F510634840
23603,24308,5.88,0101000020E6100000DB778C4A1C6B28403796D885CB764840
23604,24308,0,0101000020E61000006F3561C3967B2840D9DAB66CE7794840
23605,24308,6.10,0101000020E61000006F3561C3967B2840D9DAB66CE7794840
23606,26449,0,0101000020E61000004650157B49CC2740156F9A7EA5594940
23607,26689,34.96,0101000020E610000044CBB31AB7092840AEFFF0816C574940
23608,26930,0,0101000020E6100000395117370C312840E64A2BAA0B7B4940
23609,26930,0,0101000020E61000003F17F02C60002840110B33E2AA764940
23610,26930,17.04,0101000020E61000003F17F02C60002840110B33E2AA764940
23611,27029,0,0101000020E610000012F439591D7C27404E90A64C17914940
23612,26812,0,0101000020E6100000ADFAC99A3FC9274028941923417C4940
23613,27866,16.11,0101000020E6100000D31F908B7B0B284075FE0AE1528F4940
23614,26812,17.13,0101000020E6100000ADFAC99A3FC9274028941923417C4940
23615,26930,17.28,0101000020E6100000395117370C312840E64A2BAA0B7B4940
23616,26274,34.75,0101000020E6100000986784193525284095F948DE0E874840
23617,24308,0,0101000020E610000053C9F2989A692840189B373B36844840
23618,26274,1421.03,0101000020E6100000709D2639821828408EF1DD1E67814840
23619,24300,5.78,0101000020E6100000A56BEF36922928406BF94CECB2A74840
23620,24323,0,0101000020E610000000B4FE00322D28406A29829AA3CF4840
23621,24311,0,0101000020E6100000FCBE0744633828401CA4D3B0E1984840
23622,24308,5.64,0101000020E61000006F3561C3967B2840D9DAB66CE7794840
23623,25876,0.63,0101000020E610000011A5E9AB06C02840279BB4759BFF4740
23624,25876,0.58,0101000020E6100000A46471A190ED2840A970A86367044840
23625,25876,0,0101000020E6100000F34F593FAACF284070E3F678CEFF4740
23626,25886,0,0101000020E6100000BC2A6A0ADC2F2940D445B60DE6204840
23627,27956,0.63,0101000020E6100000F51A176F44BC28409BD0E989FD084840
23628,25907,0,0101000020E6100000A844553961BA28406C244F75D21E4840
23629,27956,0,0101000020E6100000F51A176F44BC28409BD0E989FD084840
23630,27956,0.61,0101000020E6100000F51A176F44BC28409BD0E989FD084840
23631,24355,0.60,0101000020E61000001DD769F9EFD5284011FA1102B8BA4840
23632,25268,6.05,0101000020E6100000A288C34E12142840ECCD8D66C4B44840
23633,26964,0,0101000020E61000003C1D5905739E2840907248FA26E44840
23634,28354,0.62,0101000020E6100000CF05012C64762840D403DAE45F044940
23635,28354,0,0101000020E610000019B9F5263D7628404D68E2A129014940
23636,28354,0.59,0101000020E6100000CF05012C64762840D403DAE45F044940
23637,28354,0.61,0101000020E610000019B9F5263D7628404D68E2A129014940
23638,25957,0,0101000020E6100000170234252A7028405C7FE8344B0C4940
23639,28354,0.58,0101000020E610000019B9F5263D7628404D68E2A129014940
23640,25956,5.68,0101000020E61000000E2E91AACF3A2840EEE95F9C5B184940
23641,27003,0,0101000020E6100000B621464EBECA284038EFE4A115414940
23642,27003,35.32,0101000020E6100000B621464EBECA284038EFE4A115414940
23643,26851,177.76,0101000020E610000092EB39380E4C28408798B83C51404940
23644,26982,16.21,0101000020E6100000226DCBE5557A2840DA0FFFD63F654940
23645,27134,0,0101000020E6100000DDF48239D29128403511C9A4A94F4940
23646,26365,0,0101000020E610000012A469474DD72840A170C49BCF4A4940
23647,27135,0,0101000020E61000004A12A6333BE52840599FECA6505B4940
23648,26365,5.77,0101000020E61000000CB45BDAA8982840FF8BC0419F454940
23649,27038,17.58,0101000020E610000082A80548DDEC28407AF4D30FC66C4940
23650,27126,0,0101000020E6100000885341198ABD28404097A353F45D4940
23651,26880,5.75,0101000020E61000002D39860A8BE62840552933623F914940
23652,26640,17.26,0101000020E61000005D3E0E79B9672840E228B5A150904940
23653,28300,0,0101000020E6100000E2C611FCF0A92840DF918BEDD78B4940
23654,27715,0,0101000020E610000080E75326D29828403CDCD8444B854940
23655,24667,0,0101000020E6100000D6B738D5F6FD284079DFAFED00904940
23656,27715,0,0101000020E61000002ED3AB4D21E52840724C6C249E7F4940
23657,23700,16.07,0101000020E6100000AFBEF20292D3284096B62BDEF6B34940
23658,28143,0,0101000020E610000032C88728CEAB2840BA50B37FF6C24940
23659,26876,35.05,0101000020E610000090873577025A284053CB836D1FC64940
23660,27049,0,0101000020E6100000F63EEBAD29C2284066B39A3AC6B74940
23661,27048,34.91,0101000020E61000004CE7F24C5AD628408188593822B44940
23662,25352,0,0101000020E61000008BE38EB4151429405BD007C1EC134A40
23663,25352,0,0101000020E6100000B6313BE997D728405A624791E81A4A40
23664,27291,629.94,0101000020E6100000C8E05FA0B13C29405AE06330F83D4A40
23665,25572,17.17,0101000020E6100000EFB70D2557942840B37242B104654A40
23666,25637,0,0101000020E61000005A3B8EC3B467294005077D9152FC4A40
23667,25637,35.52,0101000020E61000005A3B8EC3B467294005077D9152FC4A40
23668,24646,0,0101000020E61000007B70B96619952940177B06DC47E94A40
23669,25836,0,0101000020E610000053578CD0F0142940CE4FF83048F24740
23670,25836,0,0101000020E610000053578CD0F0142940CE4FF83048F24740
23671,25836,6.11,0101000020E610000031BA7BB6F13629402B647FBDB0EB4740
23672,25836,0.58,0101000020E610000053578CD0F0142940CE4FF83048F24740
23673,25876,0.62,0101000020E6100000A46471A190ED2840A970A86367044840
23674,25832,5.65,0101000020E61000000D6C9BF91A9E28401F1694CC19E74740
23675,25876,6.02,0101000020E6100000F34F593FAACF284070E3F678CEFF4740
23676,27956,0.59,0101000020E6100000F51A176F44BC28409BD0E989FD084840
23677,27895,5.68,0101000020E61000008D4699487C50284030B6B23BAF744840
