5768,POINT (7.468020134347364 53.23425334145738)
5769,POINT (7.468020134347364 53.23425334145738)
5770,POINT (13.63604866619533 52.54684613912043)
5771,POINT (13.63604866619533 52.54684613912043)
5772,POINT (13.63604866619533 52.54684613912043)
5773,POINT (13.63604866619533 52.54684613912043)
5774,POINT (9.996069207263696 53.73891305188501)
5775,POINT (9.996069207263696 53.73891305188501)
5776,POINT (9.996069207263696 53.73891305188501)
5777,POINT (9.996069207263696 53.73891305188501)
5778,POINT (10.19674875151529 50.00042622668013)
5779,POINT (10.19674875151529 50.00042622668013)
5780,POINT (8.844684422078393 50.213358924546)
5781,POINT (8.955005753620956 50.30146175253024)
5782,POINT (8.955005753620956 50.30146175253024)
5783,POINT (12.2156490345947 51.84289664703136)
5784,POINT (12.2156490345947 51.84289664703136)
5785,POINT (8.989758253429912 50.19388717480739)
5786,POINT (8.989758253429912 50.19388717480739)
5787,POINT (8.989758253429912 50.19388717480739)
5788,POINT (8.989758253429912 50.19388717480739)
5789,POINT (12.70255099402646 53.97126978497366)
5790,POINT (12.70255099402646 53.97126978497366)
5791,POINT (12.70255099402646 53.97126978497366)
5792,POINT (12.70255099402646 53.97126978497366)
5793,POINT (10.96716894747174 49.84362413845622)
5794,POINT (10.96716894747174 49.84362413845622)
5795,POINT (10.73146277498414 50.82720863749702)
5796,POINT (10.73146277498414 50.82720863749702)
5797,POINT (10.73146277498414 50.82720863749702)
5798,POINT (10.73146277498414 50.82720863749702)
5799,POINT (8.800360849402656 50.27776997604319)
5800,POINT (8.800360849402656 50.27776997604319)
5801,POINT (10.00438117701054 54.08316530509644)
5802,POINT (10.00438117701054 54.08316530509644)
5803,POINT (9.010115123222409 50.06952956829601)
5804,POINT (9.010115123222409 50.06952956829601)
5805,POINT (11.34464081867097 48.14996694249268)
5806,POINT (12.21335118906218 54.20174563619202)
5807,POINT (12.21335118906218 54.20174563619202)
5808,POINT (12.21335118906218 54.20174563619202)
5809,POINT (12.21335118906218 54.20174563619202)
5810,POINT (13.87788252479793 51.94716920860487)
5811,POINT (13.87788252479793 51.94716920860487)
5812,POINT (10.97179763747118 54.3699431785665)
5813,POINT (8.073415149272778 52.84331217248095)
5814,POINT (10.96859821923788 49.02178057270951)
5815,POINT (10.96859821923788 49.02178057270951)
5816,POINT (10.74799179608993 50.83063901669404)
5817,POINT (13.24261945981308 52.61088298270967)
5818,POINT (13.24261945981308 52.61088298270967)
5819,POINT (9.90540786663473 49.86876182371657)
5820,POINT (9.90540786663473 49.86876182371657)
5821,POINT (13.00853391589411 52.47191969471449)
5822,POINT (13.00853391589411 52.47191969471449)
5823,POINT (11.35832094018651 48.30384128348427)
5824,POINT (11.35832094018651 48.30384128348427)
5825,POINT (11.35832094018651 48.30384128348427)
5826,POINT (11.08124962854597 50.77482656638652)
5827,POINT (11.08124962854597 50.77482656638652)
5828,POINT (12.2770718291261 51.62025433511367)
5829,POINT (12.2770718291261 51.62025433511367)
5830,POINT (12.2770718291261 51.62025433511367)
5831,POINT (11.14491234330252 50.9981644859815)
5832,POINT (11.14491234330252 50.9981644859815)
5833,POINT (11.14491234330252 50.9981644859815)
5834,POINT (11.14491234330252 50.9981644859815)
5835,POINT (10.9716902840685 50.87440523250805)
5836,POINT (10.9716902840685 50.87440523250805)
5837,POINT (8.456794630690327 50.88695144574559)
5838,POINT (8.456794630690327 50.88695144574559)
5839,POINT (12.47150342079854 51.27679870492435)
5840,POINT (12.47150342079854 51.27679870492435)
5841,POINT (9.962203777410846 49.65454259089209)
5842,POINT (9.962203777410846 49.65454259089209)
5843,POINT (11.32399139617525 50.71810501685184)
5844,POINT (11.32399139617525 50.71810501685184)
5845,POINT (13.0720418124157 50.85530259202236)
5846,POINT (13.0720418124157 50.85530259202236)
5847,POINT (10.18715954461735 49.37586018671994)
5848,POINT (10.18715954461735 49.37586018671994)
5849,POINT (11.46975508013321 48.40947456778973)
5850,POINT (10.00852742527412 49.83358899886701)
5851,POINT (10.00852742527412 49.83358899886701)
5852,POINT (9.071965356342286 50.05576428237188)
5853,POINT (9.071965356342286 50.05576428237188)
5854,POINT (9.071965356342286 50.05576428237188)
5855,POINT (10.95703331890775 50.25831337760373)
5856,POINT (10.95703331890775 50.25831337760373)
5857,POINT (13.79528952703604 51.13590096220285)
5858,POINT (13.79528952703604 51.13590096220285)
5859,POINT (8.78303954456838 50.85131729275712)
5860,POINT (10.23884234141836 51.05327389902583)
5861,POINT (10.23884234141836 51.05327389902583)
5862,POINT (8.863742291160449 50.2702762917813)
5863,POINT (8.863742291160449 50.2702762917813)
5864,POINT (12.14067244181533 51.25578940643791)
5865,POINT (12.14067244181533 51.25578940643791)
5866,POINT (8.813264341194456 50.39790652112517)
5867,POINT (8.813264341194456 50.39790652112517)
5868,POINT (12.17587724166812 49.02728368774714)
5869,POINT (12.17587724166812 49.02728368774714)
5870,POINT (13.90357685332703 51.11251781445645)
5871,POINT (13.90357685332703 51.11251781445645)
5872,POINT (8.233910900228649 53.09743114173684)
5873,POINT (8.233910900228649 53.09743114173684)
5874,POINT (10.18984520980244 53.54064372889501)
5875,POINT (10.18984520980244 53.54064372889501)
5876,POINT (9.723353548527907 48.27513249148198)
5877,POINT (9.723353548527907 48.27513249148198)
5878,POINT (10.47742135941635 52.32594201980405)
5879,POINT (10.47742135941635 52.32594201980405)
5880,POINT (10.47742135941635 52.32594201980405)
5881,POINT (10.47742135941635 52.32594201980405)
5882,POINT (8.100975914150824 53.56173376748747)
5883,POINT (8.100975914150824 53.56173376748747)
5884,POINT (11.79643431077768 48.41087687876734)
5885,POINT (11.79643431077768 48.41087687876734)
5886,POINT (11.89339632721958 51.28774259819023)
5887,POINT (11.89339632721958 51.28774259819023)
5888,POINT (9.462255702912081 51.82360145580149)
5889,POINT (9.462255702912081 51.82360145580149)
5890,POINT (7.440233463542756 53.22921651803229)
5891,POINT (7.440233463542756 53.22921651803229)
5892,POINT (8.751257312366015 50.39701179161932)
5893,POINT (8.751257312366015 50.39701179161932)
5894,POINT (12.1543284714084 48.27306528697568)
5895,POINT (12.1543284714084 48.27306528697568)
5896,POINT (11.27394244023333 50.67479990353222)
5897,POINT (11.27394244023333 50.67479990353222)
5898,POINT (8.70645616903715 53.1098791752106)
5899,POINT (13.46874482015494 52.38510739761224)
5900,POINT (13.46874482015494 52.38510739761224)
5901,POINT (13.46874482015494 52.38510739761224)
5902,POINT (13.46874482015494 52.38510739761224)
5903,POINT (13.11150470672559 51.97202585413734)
5904,POINT (13.11150470672559 51.97202585413734)
5905,POINT (12.06585389832305 49.71724190559232)
5906,POINT (12.06585389832305 49.71724190559232)
5907,POINT (10.17736314333074 53.69649519331652)
5908,POINT (10.17736314333074 53.69649519331652)
5909,POINT (13.17518946625961 51.78053965027802)
5910,POINT (13.17518946625961 51.78053965027802)
5911,POINT (13.17518946625961 51.78053965027802)
5912,POINT (13.17518946625961 51.78053965027802)
5913,POINT (9.935549971200789 51.78126553490122)
5914,POINT (9.935549971200789 51.78126553490122)
5915,POINT (12.44771729852905 50.71339880517798)
5916,POINT (12.44771729852905 50.71339880517798)
5917,POINT (8.784518499090671 51.03864422843184)
5918,POINT (8.784518499090671 51.03864422843184)
5919,POINT (10.38611118161154 53.62460811410578)
5920,POINT (10.38611118161154 53.62460811410578)
5921,POINT (11.88774296733838 49.79615861385459)
5922,POINT (11.88774296733838 49.79615861385459)
5923,POINT (10.98535890606611 50.64301573774487)
5924,POINT (10.98535890606611 50.64301573774487)
5925,POINT (9.378389875320547 50.98491634169098)
5926,POINT (9.378389875320547 50.98491634169098)
5927,POINT (9.378389875320547 50.98491634169098)
5928,POINT (9.378389875320547 50.98491634169098)
5929,POINT (10.687239770099 53.61313585669755)
5930,POINT (10.687239770099 53.61313585669755)
5931,POINT (11.54592934465529 48.30928170741455)
5932,POINT (11.54592934465529 48.30928170741455)
5933,POINT (11.50330637157376 48.52892975735733)
5934,POINT (11.50330637157376 48.52892975735733)
5935,POINT (9.137462217419104 50.20418873321702)
5936,POINT (9.137462217419104 50.20418873321702)
5937,POINT (8.590945073975478 53.04273397115457)
5938,POINT (8.590945073975478 53.04273397115457)
5939,POINT (11.98287590934807 50.64779676494125)
5940,POINT (11.98287590934807 50.64779676494125)
5941,POINT (12.29847831510756 51.04135952557451)
5942,POINT (12.29847831510756 51.04135952557451)
5943,POINT (9.108744195425535 50.23078537307346)
5944,POINT (9.108744195425535 50.23078537307346)
5945,POINT (8.828368956899464 50.81910906731608)
5946,POINT (8.828368956899464 50.81910906731608)
5947,POINT (12.79424361175684 51.05056656410937)
5948,POINT (12.79424361175684 51.05056656410937)
5949,POINT (8.507871682735374 52.09903725043119)
5950,POINT (8.507871682735374 52.09903725043119)
5951,POINT (11.85598955435179 50.90588702639823)
5952,POINT (11.85598955435179 50.90588702639823)
5953,POINT (11.85598955435179 50.90588702639823)
5954,POINT (11.85598955435179 50.90588702639823)
5955,POINT (13.05717582447642 53.91263770416667)
5956,POINT (13.05717582447642 53.91263770416667)
5957,POINT (8.831686172494157 51.79460974585906)
5958,POINT (8.831686172494157 51.79460974585906)
5959,POINT (8.496326287591922 50.1712651910508)
5960,POINT (8.496326287591922 50.1712651910508)
5961,POINT (11.80477317831079 48.22011761753606)
5962,POINT (11.80477317831079 48.22011761753606)
5963,POINT (12.01021333660992 47.86905752924029)
5964,POINT (12.01021333660992 47.86905752924029)
5965,POINT (11.76377468816067 51.84029622715018)
5966,POINT (11.76377468816067 51.84029622715018)
5967,POINT (8.941439470695862 50.33134017389764)
5968,POINT (8.941439470695862 50.33134017389764)
5969,POINT (11.98632350855583 52.21188611228558)
5970,POINT (11.98632350855583 52.21188611228558)
5971,POINT (11.98632350855583 52.21188611228558)
5972,POINT (11.98632350855583 52.21188611228558)
5973,POINT (11.98632350855583 52.21188611228558)
5974,POINT (11.98632350855583 52.21188611228558)
5975,POINT (11.98632350855583 52.21188611228558)
5976,POINT (11.98632350855583 52.21188611228558)
5977,POINT (12.97048471043333 48.82248400741215)
5978,POINT (12.97048471043333 48.82248400741215)
5979,POINT (10.66934567207561 52.32917308911264)
5980,POINT (10.66934567207561 52.32917308911264)
5981,POINT (9.10164919909775 51.94231346079002)
5982,POINT (9.10164919909775 51.94231346079002)
5983,POINT (12.21394316664776 53.79236509792537)
5984,POINT (12.21394316664776 53.79236509792537)
5985,POINT (12.21394316664776 53.79236509792537)
5986,POINT (12.21394316664776 53.79236509792537)
5987,POINT (9.981744299573839 49.76200311531076)
5988,POINT (9.981744299573839 49.76200311531076)
5989,POINT (9.981744299573839 49.76200311531076)
5990,POINT (9.708213968683463 50.57491879069497)
5991,POINT (9.708213968683463 50.57491879069497)
5992,POINT (8.617860585668758 53.50566862228754)
5993,POINT (8.617860585668758 53.50566862228754)
5994,POINT (9.079675767258029 49.85738694568178)
5995,POINT (9.079675767258029 49.85738694568178)
5996,POINT (9.411896607521991 53.1091296240642)
5997,POINT (9.411896607521991 53.1091296240642)
5998,POINT (9.898802999582331 52.19603302946947)
5999,POINT (9.898802999582331 52.19603302946947)
6000,POINT (10.54480580663609 53.3794190953717)
6001,POINT (10.54480580663609 53.3794190953717)
6002,POINT (9.96210475936673 49.8524369159751)
6003,POINT (9.96210475936673 49.8524369159751)
6004,POINT (11.49079054843098 48.03048598586314)
6005,POINT (11.49079054843098 48.03048598586314)
6006,POINT (10.36758984303045 52.26411229812383)
6007,POINT (10.36758984303045 52.26411229812383)
6008,POINT (10.36758984303045 52.26411229812383)
6009,POINT (10.36758984303045 52.26411229812383)
6010,POINT (11.48405884652882 48.71681056887834)
6011,POINT (11.48405884652882 48.71681056887834)
6012,POINT (10.35282711640757 53.24863590198325)
6013,POINT (10.35282711640757 53.24863590198325)
6014,POINT (11.06583025905862 49.30616701454299)
6015,POINT (11.06583025905862 49.30616701454299)
6016,POINT (13.74128475922352 53.51101412680654)
6017,POINT (13.74128475922352 53.51101412680654)
6018,POINT (13.06584050713395 54.29655739473706)
6019,POINT (11.85467051243504 53.07715731225179)
6020,POINT (11.85467051243504 53.07715731225179)
6021,POINT (9.56591907863023 51.28849888831657)
6022,POINT (9.56591907863023 51.28849888831657)
6023,POINT (9.671193293896645 54.31613136491505)
6024,POINT (9.671193293896645 54.31613136491505)
6025,POINT (10.90498936873755 48.95788431572476)
6026,POINT (10.90498936873755 48.95788431572476)
6027,POINT (10.55707531324735 52.97127406313908)
6028,POINT (10.55707531324735 52.97127406313908)
6029,POINT (11.74507487676601 48.07889432754762)
6030,POINT (11.74507487676601 48.07889432754762)
6031,POINT (8.239381008362194 53.13483732983843)
6032,POINT (9.629873298432214 52.33209804562023)
6033,POINT (9.629873298432214 52.33209804562023)
6034,POINT (10.44350697247254 52.30482969501613)
6035,POINT (10.44350697247254 52.30482969501613)
6036,POINT (9.920009453380981 52.12700088200246)
6037,POINT (12.94818843304627 50.86662277812565)
6038,POINT (12.94818843304627 50.86662277812565)
6039,POINT (12.94818843304627 50.86662277812565)
6040,POINT (12.94818843304627 50.86662277812565)
6041,POINT (8.55085208157301 50.58468225801688)
6042,POINT (8.55085208157301 50.58468225801688)
6043,POINT (8.642864045457335 52.1252216021918)
6044,POINT (8.642864045457335 52.1252216021918)
6045,POINT (12.29986385740454 52.60007385133941)
6046,POINT (12.29986385740454 52.60007385133941)
6047,POINT (8.906741612530411 50.25889421161741)
6048,POINT (8.906741612530411 50.25889421161741)
6049,POINT (10.20419746184968 50.3276429300256)
6050,POINT (10.20419746184968 50.3276429300256)
6051,POINT (12.10804610518169 48.55393190388789)
6052,POINT (12.10804610518169 48.55393190388789)
6053,POINT (12.10804610518169 48.55393190388789)
6054,POINT (12.10804610518169 48.55393190388789)
6055,POINT (13.28547002349275 52.3928570983785)
6056,POINT (13.28547002349275 52.3928570983785)
6057,POINT (10.04005040785563 51.18882651841913)
6058,POINT (10.04005040785563 51.18882651841913)
6059,POINT (10.04005040785563 51.18882651841913)
6060,POINT (10.04005040785563 51.18882651841913)
6061,POINT (11.45527020660757 52.19130771753393)
6062,POINT (11.45527020660757 52.19130771753393)
6063,POINT (10.94770382751228 50.9998441216305)
6064,POINT (10.94770382751228 50.9998441216305)
6065,POINT (9.841276447358094 49.85842197406919)
6066,POINT (9.841276447358094 49.85842197406919)
6067,POINT (13.99191456045208 53.50839416143501)
6068,POINT (13.99191456045208 53.50839416143501)
6069,POINT (13.99191456045208 53.50839416143501)
6070,POINT (13.99191456045208 53.50839416143501)
6071,POINT (12.37632930745106 52.60410823791142)
6072,POINT (12.37632930745106 52.60410823791142)
6073,POINT (12.37632930745106 52.60410823791142)
6074,POINT (12.37632930745106 52.60410823791142)
6075,POINT (7.424414453978921 51.89738675600568)
6076,POINT (7.424414453978921 51.89738675600568)
6077,POINT (12.42582242325032 53.47680347939755)
6078,POINT (12.42582242325032 53.47680347939755)
6079,POINT (11.34806205781929 48.75516150371536)
6080,POINT (11.34806205781929 48.75516150371536)
6081,POINT (9.617365251473132 52.21344048062745)
6082,POINT (9.617365251473132 52.21344048062745)
6083,POINT (9.617365251473132 52.21344048062745)
6084,POINT (11.67417103145613 48.28076107855912)
6085,POINT (11.67417103145613 48.28076107855912)
6086,POINT (10.74862511513538 53.69392789224)
6087,POINT (10.74862511513538 53.69392789224)
6088,POINT (12.32858621040117 51.21451746589607)
6089,POINT (12.32858621040117 51.21451746589607)
6090,POINT (12.32858621040117 51.21451746589607)
6091,POINT (12.32858621040117 51.21451746589607)
6092,POINT (13.31105067918048 52.36600093841076)
6093,POINT (13.31105067918048 52.36600093841076)
6094,POINT (9.099837818445247 50.25892769843495)
6095,POINT (9.099837818445247 50.25892769843495)
6096,POINT (9.569650813736422 52.27920149139934)
6097,POINT (9.569650813736422 52.27920149139934)
6098,POINT (9.658777885924463 51.42292845919353)
6099,POINT (9.658777885924463 51.42292845919353)
6100,POINT (9.909907067610137 53.72758878053214)
6101,POINT (9.909907067610137 53.72758878053214)
6102,POINT (9.890103655782061 52.35164071962558)
6103,POINT (9.890103655782061 52.35164071962558)
6104,POINT (11.01052724810622 52.21700149628712)
6105,POINT (11.01052724810622 52.21700149628712)
6106,POINT (11.01052724810622 52.21700149628712)
6107,POINT (11.01052724810622 52.21700149628712)
6108,POINT (11.01052724810622 52.21700149628712)
6109,POINT (11.01052724810622 52.21700149628712)
6110,POINT (9.381433367748867 51.49504993806797)
6111,POINT (9.381433367748867 51.49504993806797)
6112,POINT (13.23061862672011 53.55423345859926)
6113,POINT (13.23061862672011 53.55423345859926)
6114,POINT (13.23061862672011 53.55423345859926)
6115,POINT (13.23061862672011 53.55423345859926)
6116,POINT (10.95780608385903 51.78956839778552)
6117,POINT (10.95780608385903 51.78956839778552)
6118,POINT (10.75446526660334 53.37695090755306)
6119,POINT (12.15962099168232 51.39125663436891)
6120,POINT (12.15962099168232 51.39125663436891)
6121,POINT (12.15962099168232 51.39125663436891)
6122,POINT (12.15962099168232 51.39125663436891)
6123,POINT (9.622295957179574 51.2826333682344)
6124,POINT (9.622295957179574 51.2826333682344)
6125,POINT (9.568195662391702 49.99300479420656)
6126,POINT (9.568195662391702 49.99300479420656)
6127,POINT (12.63507287058123 47.86934637439865)
6128,POINT (12.63507287058123 47.86934637439865)
6129,POINT (8.277688903848041 50.28408518194536)
6130,POINT (8.277688903848041 50.28408518194536)
6131,POINT (11.19159237630459 48.89309445712266)
6132,POINT (11.19159237630459 48.89309445712266)
6133,POINT (11.19159237630459 48.89309445712266)
6134,POINT (11.19159237630459 48.89309445712266)
6135,POINT (8.596678137734571 50.55865975343576)
6136,POINT (8.521198433220846 51.96060061333124)
6137,POINT (8.521198433220846 51.96060061333124)
6138,POINT (12.07267074338215 49.05514124453763)
6139,POINT (12.07267074338215 49.05514124453763)
6140,POINT (14.05857407516279 54.02099489508261)
6141,POINT (14.05857407516279 54.02099489508261)
6142,POINT (14.05857407516279 54.02099489508261)
6143,POINT (14.05857407516279 54.02099489508261)
6144,POINT (14.05857407516279 54.02099489508261)
6145,POINT (11.29520076173983 49.81124345549187)
6146,POINT (11.29520076173983 49.81124345549187)
6147,POINT (9.208883967218771 53.70532856092768)
6148,POINT (10.1544686154024 54.43655125408005)
6149,POINT (10.1544686154024 54.43655125408005)
6150,POINT (10.1544686154024 54.43655125408005)
6151,POINT (10.1544686154024 54.43655125408005)
6152,POINT (10.1544686154024 54.43655125408005)
6153,POINT (9.25372730395617 52.61282895997906)
6154,POINT (9.25372730395617 52.61282895997906)
6155,POINT (12.15746705652288 48.21286599120262)
6156,POINT (12.15746705652288 48.21286599120262)
6157,POINT (8.748097323010377 53.19693457547321)
6158,POINT (8.748097323010377 53.19693457547321)
6159,POINT (13.51392041529648 51.05911736070166)
6160,POINT (13.51392041529648 51.05911736070166)
6161,POINT (11.91087595143888 48.27895830664399)
6162,POINT (11.91087595143888 48.27895830664399)
6163,POINT (12.28972736160719 52.78920570129903)
6164,POINT (12.28972736160719 52.78920570129903)
6165,POINT (12.28972736160719 52.78920570129903)
6166,POINT (12.28972736160719 52.78920570129903)
6167,POINT (12.28972736160719 52.78920570129903)
6168,POINT (8.612599302478863 50.58816299038676)
6169,POINT (8.612599302478863 50.58816299038676)
6170,POINT (7.151482157457228 53.70737288053041)
6171,POINT (7.151482157457228 53.70737288053041)
6172,POINT (8.960215498499329 50.5941972760978)
6173,POINT (8.960215498499329 50.5941972760978)
6174,POINT (10.25461551468366 53.49480818635283)
6175,POINT (10.25461551468366 53.49480818635283)
6176,POINT (12.12658977168895 50.48461229620989)
6177,POINT (12.12658977168895 50.48461229620989)
6178,POINT (14.09848131174282 51.27436102701576)
6179,POINT (14.09848131174282 51.27436102701576)
6180,POINT (12.46498892794059 48.25405523647081)
6181,POINT (9.780453420259043 49.96822915620029)
6182,POINT (9.780453420259043 49.96822915620029)
6183,POINT (9.780453420259043 49.96822915620029)
6184,POINT (9.504597553880808 51.27013466730484)
6185,POINT (9.504597553880808 51.27013466730484)
6186,POINT (9.711245479969254 50.53470875914709)
6187,POINT (9.711245479969254 50.53470875914709)
6188,POINT (10.90182287905462 47.81219977667805)
6189,POINT (10.90182287905462 47.81219977667805)
6190,POINT (8.940461888349436 48.89513155919094)
6191,POINT (8.940461888349436 48.89513155919094)
6192,POINT (13.64243036003483 50.99319391379129)
6193,POINT (13.64243036003483 50.99319391379129)
6194,POINT (12.71633235033454 54.36114501165014)
6195,POINT (12.71633235033454 54.36114501165014)
6196,POINT (14.00424125180076 51.5857136069366)
6197,POINT (14.00424125180076 51.5857136069366)
6198,POINT (12.69108602686691 48.24134500489794)
6199,POINT (12.69108602686691 48.24134500489794)
6200,POINT (12.69108602686691 48.24134500489794)
6201,POINT (12.69108602686691 48.24134500489794)
6202,POINT (13.60995029946398 54.40069167785106)
6203,POINT (13.60995029946398 54.40069167785106)
6204,POINT (9.25667166509947 50.22872976125425)
6205,POINT (9.25667166509947 50.22872976125425)
6206,POINT (9.25667166509947 50.22872976125425)
6207,POINT (9.25667166509947 50.22872976125425)
6208,POINT (10.89831166139258 49.42482811872588)
6209,POINT (10.89831166139258 49.42482811872588)
6210,POINT (10.8762904938858 49.95424655444667)
6211,POINT (10.8762904938858 49.95424655444667)
6212,POINT (11.10980858430698 47.52689218393711)
6213,POINT (11.10980858430698 47.52689218393711)
6214,POINT (9.261991025812618 51.97036014486808)
6215,POINT (9.261991025812618 51.97036014486808)
6216,POINT (9.261991025812618 51.97036014486808)
6217,POINT (12.61338881698692 53.38663314909577)
6218,POINT (12.61338881698692 53.38663314909577)
6219,POINT (12.61338881698692 53.38663314909577)
6220,POINT (12.61338881698692 53.38663314909577)
6221,POINT (10.79018548201316 49.28536694424398)
6222,POINT (10.79018548201316 49.28536694424398)
6223,POINT (9.849598296532205 52.43615449144621)
6224,POINT (9.849598296532205 52.43615449144621)
6225,POINT (9.026854510743023 51.73113666912657)
6226,POINT (9.026854510743023 51.73113666912657)
6227,POINT (11.89306338992659 50.97073782681429)
6228,POINT (11.89306338992659 50.97073782681429)
6229,POINT (11.89306338992659 50.97073782681429)
6230,POINT (11.89306338992659 50.97073782681429)
6231,POINT (11.89306338992659 50.97073782681429)
6232,POINT (11.89306338992659 50.97073782681429)
6233,POINT (11.89306338992659 50.97073782681429)
6234,POINT (11.89306338992659 50.97073782681429)
6235,POINT (10.34539710889477 51.80922851385486)
6236,POINT (10.34539710889477 51.80922851385486)
6237,POINT (10.13723570103102 54.38451215203184)
6238,POINT (10.13723570103102 54.38451215203184)
6239,POINT (12.59347565217956 48.25702067756689)
6240,POINT (12.59347565217956 48.25702067756689)
6241,POINT (9.227648736990758 52.93642295097544)
6242,POINT (9.227648736990758 52.93642295097544)
6243,POINT (9.227648736990758 52.93642295097544)
6244,POINT (9.227648736990758 52.93642295097544)
6245,POINT (9.851307288143991 52.49317976537157)
6246,POINT (9.851307288143991 52.49317976537157)
6247,POINT (12.26774093032331 51.06601626486877)
6248,POINT (12.42578309250637 51.11013250026849)
6249,POINT (12.26774093032331 51.06601626486877)
6250,POINT (12.26774093032331 51.06601626486877)
6251,POINT (12.26774093032331 51.06601626486877)
6252,POINT (8.345750719010121 50.70278639457241)
6253,POINT (10.9693564410727 49.56208997097546)
6254,POINT (10.9693564410727 49.56208997097546)
6255,POINT (12.15221746257106 49.64269999994514)
6256,POINT (12.15221746257106 49.64269999994514)
6257,POINT (12.14112745087762 49.01001325590022)
6258,POINT (12.14112745087762 49.01001325590022)
6259,POINT (11.7421852244102 50.73851316987498)
6260,POINT (11.7421852244102 50.73851316987498)
6261,POINT (11.7421852244102 50.73851316987498)
6262,POINT (11.7421852244102 50.73851316987498)
6263,POINT (11.7421852244102 50.73851316987498)
6264,POINT (10.2043829725231 53.36624761909481)
6265,POINT (10.2043829725231 53.36624761909481)
6266,POINT (10.2043829725231 53.36624761909481)
6267,POINT (10.2043829725231 53.36624761909481)
6268,POINT (8.841973944565325 50.33924202585917)
6269,POINT (12.34924647120758 53.92488169203312)
6270,POINT (11.90495185851702 50.92965575982774)
6271,POINT (11.90495185851702 50.92965575982774)
6272,POINT (11.90495185851702 50.92965575982774)
6273,POINT (11.07141137285083 51.19456425912772)
6274,POINT (11.07141137285083 51.19456425912772)
6275,POINT (12.20542412742032 50.65758693370985)
6276,POINT (12.20542412742032 50.65758693370985)
6277,POINT (12.20542412742032 50.65758693370985)
6278,POINT (12.20542412742032 50.65758693370985)
6279,POINT (9.934233632094122 52.34463865571853)
6280,POINT (9.934233632094122 52.34463865571853)
6281,POINT (8.727455147699082 50.65609731786338)
6282,POINT (8.727455147699082 50.65609731786338)
6283,POINT (9.547808783028106 51.31381417970322)
6284,POINT (9.547808783028106 51.31381417970322)
6285,POINT (10.23303400679546 49.86347590381792)
6286,POINT (10.23303400679546 49.86347590381792)
6287,POINT (12.21084721514331 48.56859621436183)
6288,POINT (8.810992682119213 51.47216950839115)
6289,POINT (8.810992682119213 51.47216950839115)
6290,POINT (8.810992682119213 51.47216950839115)
6291,POINT (8.810992682119213 51.47216950839115)
6292,POINT (9.462526331108165 52.19572332587165)
6293,POINT (9.462526331108165 52.19572332587165)
6294,POINT (11.38906772861784 48.10308939484939)
6295,POINT (11.38906772861784 48.10308939484939)
6296,POINT (11.32834227825245 48.30872883802878)
6297,POINT (11.32834227825245 48.30872883802878)
6298,POINT (8.578058231083311 50.55140200286347)
6299,POINT (8.578058231083311 50.55140200286347)
6300,POINT (10.83321853277098 52.39378006549651)
6301,POINT (12.95226987107243 47.66576531363198)
6302,POINT (12.95226987107243 47.66576531363198)
6303,POINT (12.95226987107243 47.66576531363198)
6304,POINT (12.95226987107243 47.66576531363198)
6305,POINT (9.109566210390797 50.28518854451048)
6306,POINT (9.109566210390797 50.28518854451048)
6307,POINT (10.37590279003009 54.39182846526838)
6308,POINT (8.283785356758624 52.7161079284708)
6309,POINT (8.283785356758624 52.7161079284708)
6310,POINT (9.068704769992006 50.28646831949381)
6311,POINT (9.068704769992006 50.28646831949381)
6312,POINT (11.10560913527041 51.35327478383405)
6313,POINT (11.10560913527041 51.35327478383405)
6314,POINT (11.10560913527041 51.35327478383405)
6315,POINT (11.10560913527041 51.35327478383405)
6316,POINT (10.54318556906566 52.02205514367976)
6317,POINT (10.54318556906566 52.02205514367976)
6318,POINT (10.06805018973795 54.2443962822806)
6319,POINT (10.06805018973795 54.2443962822806)
6320,POINT (12.47891344334458 51.3236594932748)
6321,POINT (12.47891344334458 51.3236594932748)
6322,POINT (12.47891344334458 51.3236594932748)
6323,POINT (12.47891344334458 51.3236594932748)
6324,POINT (12.97204429784214 51.09438396865317)
6325,POINT (12.97204429784214 51.09438396865317)
6326,POINT (10.5787028167839 52.34178807498031)
6327,POINT (10.5787028167839 52.34178807498031)
6328,POINT (11.5751743539775 52.08384937546324)
6329,POINT (11.5751743539775 52.08384937546324)
6330,POINT (11.43198507650377 51.29959489842029)
6331,POINT (11.43198507650377 51.29959489842029)
6332,POINT (9.9576230747687 53.01453326422152)
6333,POINT (9.9576230747687 53.01453326422152)
6334,POINT (9.9576230747687 53.01453326422152)
6335,POINT (10.31545796255285 53.55657509576803)
6336,POINT (11.10946548780346 53.69845191122121)
6337,POINT (11.10946548780346 53.69845191122121)
6338,POINT (9.8026181002869 49.76065807511213)
6339,POINT (9.8026181002869 49.76065807511213)
6340,POINT (9.8026181002869 49.76065807511213)
6341,POINT (10.33649662123683 49.06689597005683)
6342,POINT (10.33649662123683 49.06689597005683)
6343,POINT (11.5619068035513 49.92320172543294)
6344,POINT (11.5619068035513 49.92320172543294)
6345,POINT (13.50342881294443 52.38780778544804)
6346,POINT (13.50342881294443 52.38780778544804)
6347,POINT (13.69560837227923 51.85554728843658)
6348,POINT (13.69560837227923 51.85554728843658)
6349,POINT (13.69560837227923 51.85554728843658)
6350,POINT (13.69560837227923 51.85554728843658)
